raMean,decMean,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
356.71374688,-30.72486487,18.497800827026367,0.015584000386297703,17.17569923400879,0.004120000172406435,16.56800079345703,0.007499000057578087
356.73235648,-30.73168447,18.9060001373291,0.004838000051677227,18.4375,0.013031000271439552,18.262699127197266,0.033268000930547714
356.93948246,-31.18404045,20.938899993896484,0.18913200497627258,20.63010025024414,0.026494000107049942,20.261699676513672,0.00048099999548867345
356.99114215,-31.23499612,14.339300155639648,0.01007699966430664,14.2076997756958,0.0021069999784231186,14.2121000289917,0.0018319999799132347
357.14012615,-30.47661163,21.395000457763672,0.1338759958744049,21.04759979248047,0.0409029982984066,20.837499618530273,0.06574399769306183
357.31557617,-30.70343316,20.444400787353516,0.0,20.76059913635254,0.030006999149918556,20.430700302124023,0.021198999136686325
357.31265138,-30.72944237,21.820899963378906,0.0027089999057352543,21.15369987487793,0.05634799972176552,21.09630012512207,0.09809000045061111
357.3102891,-30.71565651,21.84779930114746,0.1482360064983368,21.125900268554688,0.08828499913215637,20.616199493408203,0.09553900361061096
357.30565945,-30.7137573,18.3656005859375,0.007410000078380108,18.236099243164062,0.005752000026404858,18.231599807739258,0.010654999874532223
356.9447068,-30.65114069,21.635799407958984,0.03426799923181534,21.071199417114258,0.028690999373793602,20.520200729370117,0.17022399604320526
356.97161224,-30.68281366,19.16900062561035,0.02095399983227253,18.822399139404297,0.010087000206112862,18.637399673461914,0.012055999599397182
357.23955724,-30.41759241,21.53849983215332,0.08386500179767609,20.64109992980957,0.1144770011305809,20.58679962158203,0.13268600404262543
357.23946597,-30.41752573,21.181100845336914,0.08425399661064148,21.01799964904785,0.11516699939966202,20.593599319458008,0.006194000132381916
357.22827306,-31.2895078,19.732099533081055,0.050574999302625656,19.601699829101562,0.01973400078713894,19.4606990814209,0.07094799727201462
357.22136389,-31.2841316,18.0674991607666,0.034356001764535904,17.97599983215332,0.028870999813079834,17.770200729370117,0.062139999121427536
357.22405149,-31.29082569,18.587400436401367,0.020850999280810356,18.251800537109375,0.003984000068157911,18.08049964904785,0.03854399919509888
357.21902077,-31.2884458,19.44540023803711,0.04141699895262718,19.60460090637207,0.02690500020980835,19.605899810791016,0.08807799965143204
357.23287433,-31.24212512,19.829599380493164,0.05465000122785568,19.45949935913086,0.012284000404179096,19.178199768066406,0.08692800253629684
357.18907626,-31.23560153,21.06999969482422,0.00803999975323677,21.048099517822266,0.04454600065946579,20.518600463867188,0.16179800033569336
357.18896666,-31.23275947,17.284500122070312,0.008813999593257904,17.09000015258789,0.004091000184416771,17.03700065612793,0.0015239999629557133
357.19930767,-31.24138106,18.715700149536133,0.0391790010035038,17.75670051574707,0.0035840000491589308,17.333799362182617,0.01832200028002262
357.2233278,-31.25895281,20.882699966430664,0.21114200353622437,21.15089988708496,0.048250000923871994,20.695600509643555,0.18290400505065918
356.77708167,-30.64244977,17.2632999420166,0.003218000056222081,15.847999572753906,0.0032500000670552254,15.203900337219238,0.0017729999963194132
356.95703875,-30.64247857,21.522199630737305,0.16601799428462982,20.10300064086914,0.012132000178098679,19.149700164794922,0.016568999737501144
356.9615073,-30.6337324,21.674400329589844,0.011206000111997128,21.1387996673584,0.03903599828481674,20.813199996948242,0.13911999762058258
356.96240041,-30.63771775,19.961299896240234,0.017525000497698784,19.66900062561035,0.02397100068628788,19.54800033569336,0.05221499875187874
356.95904623,-30.63688756,18.757600784301758,0.003969999961555004,18.509599685668945,0.02386699989438057,18.41080093383789,0.00749099999666214
356.92420275,-30.6228686,20.210800170898438,0.002607000060379505,20.019399642944336,0.03187200054526329,20.00550079345703,0.04034300148487091
356.93480843,-30.62540326,21.649200439453125,0.1912280023097992,21.065200805664062,0.098642997443676,20.560300827026367,0.13244999945163727
356.93109686,-30.62458898,21.062299728393555,0.17667600512504578,20.539400100708008,0.011624000035226345,20.412900924682617,0.06175599992275238
356.94485642,-30.64203254,20.98550033569336,0.057753998786211014,20.838199615478516,0.04171999916434288,20.566999435424805,0.01907300017774105
356.94826053,-30.63556599,21.5802001953125,0.11516600102186203,21.2455997467041,0.04529299959540367,20.844999313354492,0.24810799956321716
357.58518559,-30.6697582,21.522300720214844,0.031727999448776245,21.1343994140625,0.05425199866294861,20.600900650024414,0.048902999609708786
357.5937034,-30.66792335,20.62150001525879,0.06998199969530106,20.694700241088867,0.034425001591444016,20.52869987487793,0.03278199955821037
357.58773367,-30.69610387,21.68630027770996,0.17156699299812317,20.679500579833984,0.10070399940013885,20.3572998046875,0.1916929930448532
357.58423094,-30.68133776,17.350400924682617,0.022825000807642937,17.250600814819336,0.003573999973013997,17.275299072265625,0.004569000098854303
357.58510366,-30.68860114,21.108299255371094,0.17814800143241882,21.223800659179688,0.10041899979114532,20.887300491333008,0.17358000576496124
357.6250439,-30.68788922,19.361799240112305,0.0062859999015927315,18.31599998474121,0.006692999973893166,17.855600357055664,0.013272999785840511
357.61003909,-30.68511189,20.901399612426758,0.042079001665115356,20.321199417114258,0.02895900048315525,20.156299591064453,0.047161001712083817
357.54109681,-30.96279899,20.983299255371094,0.11149100214242935,20.215299606323242,0.045621998608112335,20.2185001373291,0.06398800015449524
357.53278312,-30.96721302,13.421500205993652,0.0010000000474974513,12.897600173950195,0.0010000000474974513,12.641500473022461,0.0010000000474974513
357.54917262,-30.94872855,21.53660011291504,0.0813319981098175,20.87529945373535,0.022119000554084778,20.57159996032715,0.16566500067710876
357.54666399,-30.95257345,20.880699157714844,0.19896699488162994,20.72319984436035,0.03816499933600426,20.60460090637207,0.11338599771261215
357.55434931,-30.94982499,20.60219955444336,0.027129000052809715,19.85260009765625,0.02397100068628788,19.642900466918945,0.0829790011048317
357.55809976,-30.96376667,21.286100387573242,0.06464199721813202,20.768199920654297,0.08407200127840042,20.793399810791016,0.062449000775814056
357.5584693,-30.957507,21.397899627685547,0.036486998200416565,20.036300659179688,0.02669600024819374,19.432600021362305,0.01651100069284439
357.52915177,-30.94412208,21.285600662231445,0.08420299738645554,20.529199600219727,0.05530000105500221,20.1697998046875,0.08963900059461594
357.53777181,-30.93773329,21.15169906616211,0.14164400100708008,20.845500946044922,0.03642899915575981,20.46660041809082,0.11650200188159943
357.53439175,-30.94304056,15.615799903869629,0.0010209999745711684,15.307999610900879,0.002581000095233321,15.178299903869629,0.003897000104188919
356.93770849,-30.95464691,21.593000411987305,0.18455499410629272,20.47949981689453,0.024267999455332756,20.044099807739258,0.188291996717453
356.93333903,-30.95562819,21.17009925842285,0.10068800300359726,20.22879981994629,0.10626699775457382,20.032899856567383,0.10354399681091309
356.95765518,-30.97688327,21.283599853515625,0.18171800673007965,21.053499221801758,0.03696500137448311,21.000200271606445,0.1815910041332245
357.03982909,-30.76930283,21.596900939941406,0.12815499305725098,21.43720054626465,0.09244900196790695,20.995800018310547,0.19192500412464142
356.72387408,-31.11535894,21.546600341796875,0.026847999542951584,20.768400192260742,0.025817999616265297,19.929000854492188,0.16755500435829163
356.72753276,-31.12103319,20.44569969177246,0.06880900263786316,19.969100952148438,0.03291099891066551,19.473499298095703,0.03210299834609032
